date,agent_id,program,channel,shift,work_mode,status
2026-07-09,A2130,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2131,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2132,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2133,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2134,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2135,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2136,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2137,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2138,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2139,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2142,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2144,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2146,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2148,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2149,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2150,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2151,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2154,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2155,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2156,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2164,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2165,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2166,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2169,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2171,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2172,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2173,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2174,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2175,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2178,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2180,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-09,A2181,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2182,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2183,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2185,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2187,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2188,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-09,A2189,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2190,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2191,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2193,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-09,A2195,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-09,A2197,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-09,A2199,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2020,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2022,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2025,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2026,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2027,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-10,A2028,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2030,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2031,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2032,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2033,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-10,A2034,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2036,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2040,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2041,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2043,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2044,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2046,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2049,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2050,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-10,A2052,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-10,A2053,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-10,A2054,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2055,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2056,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2057,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2058,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2059,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2060,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2061,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2062,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-10,A2064,BackOffice,backoffice,10:00-19:00,WFH,Leave
2026-07-10,A2065,BackOffice,backoffice,10:00-19:00,WFH,Leave
2026-07-10,A2068,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2071,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2072,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2073,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2074,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2075,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2076,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2077,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2078,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2079,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2080,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2081,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2082,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2085,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2088,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-10,A2089,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2091,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2092,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-10,A2093,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2094,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2095,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2098,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2100,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2101,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2105,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2107,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2108,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2109,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2112,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2114,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2115,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2117,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2118,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2119,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2120,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2121,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2122,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2129,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2130,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2131,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2133,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2134,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2135,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2136,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2137,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2138,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2139,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2141,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-10,A2142,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-10,A2143,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2144,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2148,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2149,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2150,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2151,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2153,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2154,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2155,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2156,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2157,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2161,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2162,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2163,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2164,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2165,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2166,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2167,BackOffice,backoffice,10:00-19:00,WFH,Leave
2026-07-10,A2169,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2170,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2171,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2172,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2174,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2175,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2179,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2180,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2181,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2182,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-10,A2184,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2185,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2187,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2188,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-10,A2190,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2191,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2192,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2193,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2195,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-10,A2196,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2197,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-10,A2198,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-10,A2199,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-11,A2020,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2021,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2022,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2025,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2026,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2027,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2028,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2029,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2030,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2031,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2033,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2034,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2036,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2038,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2039,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2040,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2041,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2043,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2045,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2047,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2050,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2052,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2053,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2054,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2055,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2056,BackOffice,backoffice,09:00-18:00,Office,Leave
2026-07-11,A2058,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2059,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2060,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2061,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2062,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2064,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2065,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2068,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2071,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2072,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2073,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2075,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2076,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2077,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2078,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2079,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2080,BackOffice,backoffice,09:00-18:00,WFH,Training
2026-07-11,A2081,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2082,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2083,BackOffice,backoffice,10:00-19:00,Office,Training
2026-07-11,A2084,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2085,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2086,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2089,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2091,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-11,A2092,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2093,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2095,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2096,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2097,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2098,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2100,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2102,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2103,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2104,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2105,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2108,BackOffice,backoffice,10:00-19:00,WFH,Training
2026-07-11,A2109,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2112,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2115,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2116,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2117,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2118,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2119,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2121,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2122,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2124,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2125,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2126,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2128,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2129,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2130,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2131,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2133,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2137,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2138,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-11,A2139,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2140,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2141,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-11,A2142,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2143,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2144,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2145,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2147,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2148,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2150,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2151,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2152,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2153,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2154,BackOffice,backoffice,10:00-19:00,WFH,Leave
2026-07-11,A2157,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2158,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2159,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2160,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2161,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2162,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-11,A2163,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2164,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2166,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2167,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2168,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2169,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2170,BackOffice,backoffice,10:00-19:00,Office,Leave
2026-07-11,A2172,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2175,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2176,BackOffice,backoffice,09:00-18:00,WFH,Training
2026-07-11,A2177,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2179,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2181,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-11,A2184,BackOffice,backoffice,10:00-19:00,WFH,Training
2026-07-11,A2186,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2187,BackOffice,backoffice,10:00-19:00,Office,Training
2026-07-11,A2190,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2191,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2192,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2193,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2194,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2195,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-11,A2196,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2197,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-11,A2198,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-11,A2199,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-12,A2020,BackOffice,backoffice,09:00-18:00,Office,Training
2026-07-12,A2021,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-12,A2023,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-12,A2024,BackOffice,backoffice,09:00-18:00,Office,Training
2026-07-12,A2025,BackOffice,backoffice,09:00-18:00,Office,Training
2026-07-12,A2026,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-12,A2027,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-12,A2028,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-12,A2029,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-12,A2030,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-12,A2031,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-12,A2035,BackOffice,backoffice,10:00-19:00,Office,Working
2026-07-12,A2037,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-12,A2038,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-12,A2039,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-12,A2040,BackOffice,backoffice,10:00-19:00,WFH,Working
2026-07-12,A2041,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-12,A2042,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-12,A2043,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-12,A2045,BackOffice,backoffice,09:00-18:00,WFH,Working
2026-07-12,A2047,BackOffice,backoffice,09:00-18:00,WFH,Leave
2026-07-12,A2048,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-12,A2050,BackOffice,backoffice,09:00-18:00,Office,Working
2026-07-12,A2051,BackOffice,backoffice,10:00-19:00,WFH,Working
